vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P2 TECL,A: sizer k=1,A_bull_2021,,,-0.14122216114621933,,calm_controls,0.3239166707211465,2021-08-30,2021-11-01,2021-10-05,-0.14046981308222695,45.0,0.7964829782352599,P2
P2 TECL,A: sizer k=1,D_recent_2025plus,,,-0.24281479957210617,,calm_controls,0.777228040331575,2025-10-29,2026-03-30,,-0.24281479957210617,104.0,0.4958017262218386,P2
P2 TECL,A: both k=5,FULL,1.411175084464006,5.218663522411067,-0.2693297119721245,3.121345993369036,,,,,,,,,P2
P2 TECL,A: both k=5,E_bear_2018q4,,,-0.11670390859861235,,modern_folds,-0.0035606704871642414,2018-10-03,2018-10-11,2018-10-11,-0.11670390859861235,7.0,0.7740302824908736,P2
P2 TECL,A: both k=5,X_2020_covid,,,-0.11820232772579742,,modern_folds,0.5721877784343554,2020-02-19,2020-02-27,,-0.11820232772579742,7.0,0.390728500060831,P2
P2 TECL,A: both k=5,B_bear_2022,,,-0.0553998697521767,,modern_folds,-0.03254409249278534,2022-01-03,2022-01-07,2022-01-07,-0.0553998697521767,5.0,0.39270525364689723,P2
P2 TECL,A: both k=5,E2011_eu_us,,,-0.190183469268984,,market_factor_A0_calendar,-0.10556878336025433,2011-05-12,2011-08-19,2011-07-29,-0.18917476583292203,70.0,0.7241345917978397,P2
P2 TECL,A: both k=5,E2015_16_china,,,-0.05307996074427768,,market_factor_A0_calendar,0.03638358931211316,2015-06-01,2015-06-09,,-0.05307996074427768,7.0,0.7059988578029712,P2
P2 TECL,A: both k=5,K2013_14_bull,,,-0.12551602763377256,,calm_controls,0.7276015049984041,2013-05-17,2013-06-24,,-0.12551602763377256,26.0,0.8626172760854357,P2
P2 TECL,A: both k=5,A_bull_2021,,,-0.11361941435202161,,calm_controls,0.5721712656584761,2021-04-15,2021-05-12,,-0.11361941435202161,20.0,0.46255224711429477,P2
P2 TECL,A: both k=5,D_recent_2025plus,,,-0.20641505291178164,,calm_controls,1.0864696047679834,2025-10-29,2026-03-30,,-0.20641505291178164,104.0,0.5094710297366613,P2
P2 TECL,A: switch k=5,FULL,1.0674381441173657,3.095303459159814,-0.2825481666376415,3.08235548682235,,,,,,,,,P2
P2 TECL,A: switch k=5,E_bear_2018q4,,,-0.2273497427081288,,modern_folds,-0.12614692998782828,2018-10-03,2018-10-11,2018-10-11,-0.2273497427081288,7.0,0.904365606932433,P2
P2 TECL,A: switch k=5,X_2020_covid,,,-0.19095903629579425,,modern_folds,0.36970298786227973,2020-02-19,2020-02-27,,-0.19095903629579425,7.0,0.4979463362350657,P2
P2 TECL,A: switch k=5,B_bear_2022,,,-0.05231623110879613,,modern_folds,-0.029734318309573404,2022-01-03,2022-01-07,2022-01-07,-0.05231623110879613,5.0,0.37994295110612186,P2
P2 TECL,A: switch k=5,E2011_eu_us,,,-0.23389416396410334,,market_factor_A0_calendar,-0.16637780181700745,2011-05-10,2011-08-19,2011-08-05,-0.1821295423563537,72.0,0.7701667065239713,P2
P2 TECL,A: switch k=5,E2015_16_china,,,-0.05835159382107291,,market_factor_A0_calendar,0.042618080695636884,2015-06-01,2015-06-09,,-0.05835159382107291,7.0,0.7765726574430335,P2
P2 TECL,A: switch k=5,K2013_14_bull,,,-0.13867597599659232,,calm_controls,0.5732099932842132,2013-05-17,2013-06-24,,-0.13867597599659232,26.0,0.7345456090471453,P2
P2 TECL,A: switch k=5,A_bull_2021,,,-0.12461191598890087,,calm_controls,0.5053823810369393,2021-02-12,2021-03-08,,-0.12461191598890087,16.0,0.5471398570001377,P2
P2 TECL,A: switch k=5,D_recent_2025plus,,,-0.24625611418707183,,calm_controls,0.7716904125176569,2025-10-29,2026-03-30,,-0.24625611418707183,104.0,0.5277804308821377,P2
P2 TECL,A: sizer k=5,FULL,1.1527122261197464,3.280829915450711,-0.2693297119721255,3.11573181780309,,,,,,,,,P2
P2 TECL,A: sizer k=5,E_bear_2018q4,,,-0.1349348994038243,,modern_folds,-0.08545194195161687,2018-10-03,2018-10-25,2018-10-11,-0.11670390859861235,17.0,0.7740302824908736,P2
P2 TECL,A: sizer k=5,X_2020_covid,,,-0.17040053926376864,,modern_folds,0.4319069823841577,2020-02-19,2020-04-21,2020-03-03,-0.11820232772579742,44.0,0.390728500060831,P2
P2 TECL,A: sizer k=5,B_bear_2022,,,-0.07925586883000968,,modern_folds,-0.0569773171963226,2022-01-03,2022-01-14,2022-01-14,-0.07925586883000968,10.0,0.39270525364689723,P2
P2 TECL,A: sizer k=5,E2011_eu_us,,,-0.190183469268984,,market_factor_A0_calendar,-0.10556878336025433,2011-05-12,2011-08-19,2011-07-29,-0.18917476583292203,70.0,0.7241345917978397,P2
P2 TECL,A: sizer k=5,E2015_16_china,,,-0.08924298101964823,,market_factor_A0_calendar,-0.061557153996740666,2015-06-01,2015-11-13,2015-06-18,-0.05887273012420602,118.0,0.7835538711527409,P2
P2 TECL,A: sizer k=5,K2013_14_bull,,,-0.12551602763377256,,calm_controls,0.7429929821303474,2013-05-17,2013-06-24,,-0.12551602763377256,26.0,0.8626172760854357,P2
P2 TECL,A: sizer k=5,A_bull_2021,,,-0.1503096565015054,,calm_controls,0.3955530832075336,2021-08-30,2021-11-01,2021-10-05,-0.14956915867462495,45.0,0.8813658365468796,P2
P2 TECL,A: sizer k=5,D_recent_2025plus,,,-0.20641505291178108,,calm_controls,0.9370542580227377,2025-10-29,2026-03-30,,-0.20641505291178108,104.0,0.5094710297366613,P2
P2 TECL,B: t+2 next-close,FULL,0.8116999148877383,1.82372576722916,-0.2944247706149845,8.10883587614067,,,,,,,,,P2
P2 TECL,B: t+2 next-close,E_bear_2018q4,,,-0.23773624057796472,,modern_folds,-0.17372093604431993,2018-10-03,2018-10-24,2018-10-17,-0.22620206657618513,16.0,0.8545230150973394,P2
P2 TECL,B: t+2 next-close,X_2020_covid,,,-0.2676372723045294,,modern_folds,0.26751327397079105,2020-02-19,2020-03-12,2020-03-04,-0.20938961347884644,17.0,0.5791370250284705,P2
P2 TECL,B: t+2 next-close,B_bear_2022,,,-0.07237864845267128,,modern_folds,-0.04202013849430719,2022-01-03,2022-01-13,,-0.07237864845267128,9.0,0.38025634749419074,P2
P2 TECL,B: t+2 next-close,E2011_eu_us,,,-0.23087503878641857,,market_factor_A0_calendar,-0.1538090761065194,2011-05-12,2011-08-19,2011-08-08,-0.22095876450837693,70.0,0.7747855895025235,P2
P2 TECL,B: t+2 next-close,E2015_16_china,,,-0.07387511658023371,,market_factor_A0_calendar,-0.0391679465695437,2015-11-06,2015-11-13,,-0.07387511658023371,6.0,0.5080130922372007,P2
P2 TECL,B: t+2 next-close,K2013_14_bull,,,-0.14260344617609122,,calm_controls,0.6379730854974124,2013-05-17,2013-06-24,,-0.14260344617609122,26.0,0.6984161264405819,P2
P2 TECL,B: t+2 next-close,A_bull_2021,,,-0.16221853103462758,,calm_controls,0.2903092564303178,2021-08-30,2021-10-04,,-0.16221853103462758,25.0,0.7729291629340653,P2
P2 TECL,B: t+2 next-close,D_recent_2025plus,,,-0.24636091973834373,,calm_controls,0.6681429738882338,2025-10-29,2026-03-30,,-0.24636091973834373,104.0,0.4781989832211863,P2
P2 TECL,B: next-open,FULL,0.745580860951201,1.414932880631779,-0.32532644298906044,2.9957585770282646,,,,,,,,,P2
P2 TECL,B: next-open,E_bear_2018q4,,,-0.2489309557298085,,modern_folds,-0.20302329502516525,2018-10-03,2018-10-24,2018-10-22,-0.22611022772132428,16.0,0.8351815467236443,P2
P2 TECL,B: next-open,X_2020_covid,,,-0.25845166515418494,,modern_folds,0.23883606941994695,2020-02-19,2020-03-12,2020-03-03,-0.1948958417716733,17.0,0.5588194846557745,P2
P2 TECL,B: next-open,B_bear_2022,,,-0.08004955310037432,,modern_folds,-0.05784295979499987,2022-01-03,2022-01-14,2022-01-14,-0.08004955310037432,10.0,0.39195107909971666,P2
P2 TECL,B: next-open,E2011_eu_us,,,-0.25242213255770063,,market_factor_A0_calendar,-0.17450684824619933,2011-05-10,2011-08-19,2011-08-08,-0.23189065043507429,72.0,0.6901649758852809,P2
P2 TECL,B: next-open,E2015_16_china,,,-0.09099275066741686,,market_factor_A0_calendar,-0.05780270968008294,2015-06-03,2015-11-13,2015-06-18,-0.0528699853025123,116.0,0.702638441570909,P2
P2 TECL,B: next-open,K2013_14_bull,,,-0.13770041044317327,,calm_controls,0.6133292790004752,2014-01-15,2014-02-03,,-0.13770041044317327,13.0,1.0,P2
P2 TECL,B: next-open,A_bull_2021,,,-0.16210369086283705,,calm_controls,0.3095919427673193,2021-08-30,2021-10-04,,-0.16210369086283705,25.0,0.7882005578723794,P2
P2 TECL,B: next-open,D_recent_2025plus,,,-0.2356529304517182,,calm_controls,0.6629632894606445,2025-10-29,2026-03-30,,-0.2356529304517182,104.0,0.48871016048810156,P2
P2 TNA,incumbent t+1,FULL,0.41366359155250376,0.5111212350714855,-0.41913887727629817,2.315941092591896,,,,,,,,,P2
P2 TNA,incumbent t+1,E_bear_2018q4,,,-0.1766269401817232,,modern_folds,-0.14704877879027334,2018-09-04,2018-10-10,2018-10-10,-0.1766269401817232,27.0,0.9976627127256008,P2
P2 TNA,incumbent t+1,X_2020_covid,,,-0.2850491746891416,,modern_folds,0.1575540325000626,2020-02-20,2020-09-23,2020-02-28,-0.19881896693691614,151.0,0.6872651634719729,P2
P2 TNA,incumbent t+1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,incumbent t+1,E2011_eu_us,,,-0.32063821107532653,,market_factor_A0_calendar,-0.24524114775019445,2011-05-10,2011-10-03,2011-08-05,-0.234752304529117,102.0,0.6534997093321329,P2
P2 TNA,incumbent t+1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,incumbent t+1,K2013_14_bull,,,-0.18084894600139867,,calm_controls,0.5027509411888924,2014-01-22,2014-05-15,,-0.18084894600139867,80.0,0.855062235405155,P2
P2 TNA,incumbent t+1,A_bull_2021,,,-0.19040892247336838,,calm_controls,0.12338861204169627,2021-11-08,2021-12-01,,-0.19040892247336838,17.0,0.5502676715000104,P2
P2 TNA,incumbent t+1,D_recent_2025plus,,,-0.16804688418091873,,calm_controls,0.358385497142816,2026-01-22,2026-03-31,2026-03-31,-0.16804688418091873,48.0,0.6269875709322084,P2
P2 TNA,A: both k=1,FULL,0.5241317974655032,0.8183274611299225,-0.2998039249416825,2.3468143872254332,,,,,,,,,P2
P2 TNA,A: both k=1,E_bear_2018q4,,,-0.16221463222214638,,modern_folds,-0.11399852429882018,2018-09-04,2018-10-09,2018-10-09,-0.16221463222214638,26.0,0.9976872838305257,P2
P2 TNA,A: both k=1,X_2020_covid,,,-0.2291376393760196,,modern_folds,0.24797613270794083,2020-02-20,2020-09-23,2020-02-27,-0.13259715268029248,151.0,0.792952872266134,P2
P2 TNA,A: both k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,A: both k=1,E2011_eu_us,,,-0.29234916720901105,,market_factor_A0_calendar,-0.2096685472270713,2011-07-07,2011-10-03,2011-08-05,-0.21151754322780902,62.0,0.5519281676851523,P2
P2 TNA,A: both k=1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,A: both k=1,K2013_14_bull,,,-0.15942837163325108,,calm_controls,0.554076789801309,2014-03-04,2014-05-15,,-0.15942837163325108,52.0,0.6367871069793125,P2
P2 TNA,A: both k=1,A_bull_2021,,,-0.17529071512464078,,calm_controls,0.09493356177139223,2021-11-08,2021-12-01,,-0.17529071512464078,17.0,0.5685544831495021,P2
P2 TNA,A: both k=1,D_recent_2025plus,,,-0.16931629929800718,,calm_controls,0.3716126157122013,2026-01-22,2026-03-20,,-0.16931629929800718,41.0,0.6230540695543856,P2
P2 TNA,A: switch k=1,FULL,0.4576112344160093,0.6124507717297952,-0.3494084967428168,2.31867276960064,,,,,,,,,P2
P2 TNA,A: switch k=1,E_bear_2018q4,,,-0.16786988317226703,,modern_folds,-0.1198151534121048,2018-09-04,2018-10-09,2018-10-09,-0.16786988317226703,26.0,0.9976627127256008,P2
P2 TNA,A: switch k=1,X_2020_covid,,,-0.2523681796103904,,modern_folds,0.20558303276300527,2020-02-20,2020-09-23,2020-02-27,-0.15896996483352688,151.0,0.6872651634719729,P2
P2 TNA,A: switch k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,A: switch k=1,E2011_eu_us,,,-0.32063821107532653,,market_factor_A0_calendar,-0.24524114775019445,2011-05-10,2011-10-03,2011-08-05,-0.234752304529117,102.0,0.6534997093321329,P2
P2 TNA,A: switch k=1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,A: switch k=1,K2013_14_bull,,,-0.18084894600139867,,calm_controls,0.513639905426494,2014-01-22,2014-05-15,,-0.18084894600139867,80.0,0.855062235405155,P2
P2 TNA,A: switch k=1,A_bull_2021,,,-0.19040892247336838,,calm_controls,0.09373468851686706,2021-11-08,2021-12-01,,-0.19040892247336838,17.0,0.5502676715000104,P2
P2 TNA,A: switch k=1,D_recent_2025plus,,,-0.15474209475203593,,calm_controls,0.39584384581414245,2026-01-22,2026-03-20,,-0.15474209475203593,41.0,0.6269875709322084,P2
P2 TNA,A: sizer k=1,FULL,0.4829121682279781,0.7084193596347518,-0.344466632622873,2.3520428309149204,,,,,,,,,P2
P2 TNA,A: sizer k=1,E_bear_2018q4,,,-0.17097093874509028,,modern_folds,-0.14025734776480347,2018-09-04,2018-10-10,2018-10-10,-0.17097093874509028,27.0,0.9976872838305257,P2
P2 TNA,A: sizer k=1,X_2020_covid,,,-0.25808815911386374,,modern_folds,0.1964713454033169,2020-02-20,2020-09-23,2020-02-28,-0.17120076286429609,151.0,0.792952872266134,P2
P2 TNA,A: sizer k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,A: sizer k=1,E2011_eu_us,,,-0.29234916720901105,,market_factor_A0_calendar,-0.2096685472270713,2011-07-07,2011-10-03,2011-08-05,-0.21151754322780902,62.0,0.5519281676851523,P2
P2 TNA,A: sizer k=1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,A: sizer k=1,K2013_14_bull,,,-0.15942837163325108,,calm_controls,0.5424308853021229,2014-03-04,2014-05-15,,-0.15942837163325108,52.0,0.6367871069793125,P2
P2 TNA,A: sizer k=1,A_bull_2021,,,-0.17529071512464078,,calm_controls,0.12744692694413384,2021-11-08,2021-12-01,,-0.17529071512464078,17.0,0.5685544831495021,P2
P2 TNA,A: sizer k=1,D_recent_2025plus,,,-0.18539727025357033,,calm_controls,0.3275124010784958,2026-01-22,2026-03-31,2026-03-31,-0.18539727025357033,48.0,0.6387873543668209,P2
P2 TNA,A: both k=5,FULL,0.7995504308391996,1.815067985577995,-0.26068130978437676,2.3501725413971517,,,,,,,,,P2
P2 TNA,A: both k=5,E_bear_2018q4,,,-0.1261093080830391,,modern_folds,-0.07052443897103466,2018-09-04,2019-02-07,2018-10-03,-0.11952142159838308,108.0,1.0,P2
P2 TNA,A: both k=5,X_2020_covid,,,-0.11758743133166316,,modern_folds,0.49539630306667903,2020-09-02,2020-09-23,,-0.11758743133166316,15.0,0.5104092603803588,P2
P2 TNA,A: both k=5,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,A: both k=5,E2011_eu_us,,,-0.24532118283693138,,market_factor_A0_calendar,-0.17369848379107344,2011-05-10,2011-10-03,2011-07-29,-0.14593447834143702,102.0,0.602340301039335,P2
P2 TNA,A: both k=5,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,A: both k=5,K2013_14_bull,,,-0.14188060170706085,,calm_controls,0.700638461097048,2014-03-04,2014-05-15,,-0.14188060170706085,52.0,0.6321565815373338,P2
P2 TNA,A: both k=5,A_bull_2021,,,-0.14633759183366424,,calm_controls,0.14406425654437216,2021-11-08,2021-12-01,2021-12-01,-0.14633759183366424,17.0,0.5535067311498489,P2
P2 TNA,A: both k=5,D_recent_2025plus,,,-0.191808192587266,,calm_controls,0.5645930416336469,2026-01-22,2026-03-30,2026-03-24,-0.16460462619277516,47.0,0.6396526610397005,P2
P2 TNA,A: switch k=5,FULL,0.6411764163757337,1.1953969501535386,-0.3355791745972012,2.3421486350234413,,,,,,,,,P2
P2 TNA,A: switch k=5,E_bear_2018q4,,,-0.13357894081200505,,modern_folds,-0.08405970943291496,2018-09-04,2019-02-07,2018-10-03,-0.12827083229855696,108.0,0.9976627127256008,P2
P2 TNA,A: switch k=5,X_2020_covid,,,-0.12213160159908132,,modern_folds,0.5103691671694668,2020-09-02,2020-09-23,,-0.12213160159908132,15.0,0.48148315200461383,P2
P2 TNA,A: switch k=5,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,A: switch k=5,E2011_eu_us,,,-0.32063821107532653,,market_factor_A0_calendar,-0.24524114775019445,2011-05-10,2011-10-03,2011-08-05,-0.234752304529117,102.0,0.6534997093321329,P2
P2 TNA,A: switch k=5,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,A: switch k=5,K2013_14_bull,,,-0.18084894600139867,,calm_controls,0.5972355149387603,2014-01-22,2014-05-15,,-0.18084894600139867,80.0,0.855062235405155,P2
P2 TNA,A: switch k=5,A_bull_2021,,,-0.1643707285607524,,calm_controls,0.09249846650937243,2021-11-08,2021-12-01,2021-12-01,-0.1643707285607524,17.0,0.5502676715000104,P2
P2 TNA,A: switch k=5,D_recent_2025plus,,,-0.1908610555058683,,calm_controls,0.5844291551257159,2026-01-22,2026-03-30,2026-03-24,-0.15474209475203637,47.0,0.6269875709322084,P2
P2 TNA,A: sizer k=5,FULL,0.610106159576472,1.1298554113304835,-0.26068130978437654,2.365397650113464,,,,,,,,,P2
P2 TNA,A: sizer k=5,E_bear_2018q4,,,-0.14884099571880827,,modern_folds,-0.11546249156625177,2018-09-04,2018-10-10,2018-10-10,-0.14884099571880827,27.0,1.0,P2
P2 TNA,A: sizer k=5,X_2020_covid,,,-0.21448243934988542,,modern_folds,0.25973695486184645,2020-02-13,2020-09-23,2020-02-21,-0.014980363687657205,155.0,0.7877858937426331,P2
P2 TNA,A: sizer k=5,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,A: sizer k=5,E2011_eu_us,,,-0.24532118283693138,,market_factor_A0_calendar,-0.17369848379107344,2011-05-10,2011-10-03,2011-07-29,-0.14593447834143702,102.0,0.602340301039335,P2
P2 TNA,A: sizer k=5,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,A: sizer k=5,K2013_14_bull,,,-0.15466844911983246,,calm_controls,0.6132374040913786,2014-07-03,2014-08-04,2014-08-04,-0.15466844911983246,22.0,0.7114928244822513,P2
P2 TNA,A: sizer k=5,A_bull_2021,,,-0.17069049375675172,,calm_controls,0.1784351957775434,2021-11-08,2021-12-01,,-0.17069049375675172,17.0,0.5535067311498489,P2
P2 TNA,A: sizer k=5,D_recent_2025plus,,,-0.1701029768810398,,calm_controls,0.39208749779958496,2026-01-22,2026-03-31,2026-03-31,-0.1701029768810398,48.0,0.5841482831081548,P2
P2 TNA,B: t+2 next-close,FULL,0.37524057487776663,0.4159145550745676,-0.49089991883812834,5.522084139616772,,,,,,,,,P2
P2 TNA,B: t+2 next-close,E_bear_2018q4,,,-0.23883386607637946,,modern_folds,-0.21506152813092905,2018-09-04,2018-10-11,2018-10-11,-0.23883386607637946,28.0,1.0,P2
P2 TNA,B: t+2 next-close,X_2020_covid,,,-0.32533583656469356,,modern_folds,0.10066556547075356,2020-02-20,2020-09-23,2020-03-02,-0.23834928553666945,151.0,0.7722889681921269,P2
P2 TNA,B: t+2 next-close,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,B: t+2 next-close,E2011_eu_us,,,-0.32841509528844226,,market_factor_A0_calendar,-0.2484922776444788,2011-05-10,2011-10-03,2011-08-10,-0.3025229848609323,102.0,0.5696211917473071,P2
P2 TNA,B: t+2 next-close,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,B: t+2 next-close,K2013_14_bull,,,-0.17699630702666558,,calm_controls,0.49023815392255954,2014-01-22,2014-05-15,,-0.17699630702666558,80.0,0.8126323455489939,P2
P2 TNA,B: t+2 next-close,A_bull_2021,,,-0.2009745651707341,,calm_controls,0.14790456947611075,2021-11-08,2021-12-01,,-0.2009745651707341,17.0,0.5866071830151118,P2
P2 TNA,B: t+2 next-close,D_recent_2025plus,,,-0.17576237260687844,,calm_controls,0.3944118219110808,2026-01-22,2026-03-30,,-0.17576237260687844,47.0,0.6262673662993216,P2
P2 TNA,B: next-open,FULL,0.38969350451531604,0.44887664992007337,-0.4704754814660571,2.1891319571278665,,,,,,,,,P2
P2 TNA,B: next-open,E_bear_2018q4,,,-0.18076993762020188,,modern_folds,-0.15530865986726128,2018-09-04,2018-10-10,2018-10-10,-0.18076993762020188,27.0,0.9976940557491303,P2
P2 TNA,B: next-open,X_2020_covid,,,-0.32320834892361416,,modern_folds,0.10344138995833574,2020-02-20,2020-09-23,2020-02-28,-0.22909498938765638,151.0,0.7865556874591189,P2
P2 TNA,B: next-open,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,B: next-open,E2011_eu_us,,,-0.3212410681546267,,market_factor_A0_calendar,-0.2540662857231796,2011-05-10,2011-10-03,2011-08-08,-0.28694389656896924,102.0,0.5617736491063483,P2
P2 TNA,B: next-open,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,B: next-open,K2013_14_bull,,,-0.17462253167285935,,calm_controls,0.4844326390795981,2014-01-22,2014-08-01,,-0.17462253167285935,134.0,0.7824900609623804,P2
P2 TNA,B: next-open,A_bull_2021,,,-0.18023485412453932,,calm_controls,0.15032820011820935,2021-11-08,2021-12-01,,-0.18023485412453932,17.0,0.5221470818468804,P2
P2 TNA,B: next-open,D_recent_2025plus,,,-0.1986757443776369,,calm_controls,0.3790775593828528,2025-10-15,2026-03-30,2025-11-18,-0.11114182851813492,114.0,0.5040557359328451,P2
P2 EDC,incumbent t+1,FULL,0.23844279520958758,0.13574251382199207,-0.5228348350389247,2.682102077626871,,,,,,,,,P2
P2 EDC,incumbent t+1,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,incumbent t+1,X_2020_covid,,,-0.1731881723312716,,modern_folds,0.35913958056960116,2020-02-12,2020-06-11,2020-03-02,-0.13345291440824336,84.0,0.49764782900355903,P2
P2 EDC,incumbent t+1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,incumbent t+1,E2011_eu_us,,,-0.337142106608306,,market_factor_A0_calendar,-0.32684517018651305,2011-05-02,2011-09-22,2011-08-09,-0.2756196440424198,101.0,0.5109390665519562,P2
P2 EDC,incumbent t+1,E2015_16_china,,,-0.047305074981789264,,market_factor_A0_calendar,0.012615313351384216,2015-06-01,2016-03-15,,-0.047305074981789264,200.0,0.0,P2
P2 EDC,incumbent t+1,K2013_14_bull,,,-0.26755105872915463,,calm_controls,-0.22474960515214693,2013-01-02,2013-06-12,2013-03-18,-0.1414282326295332,112.0,0.8637093151852135,P2
P2 EDC,incumbent t+1,A_bull_2021,,,-0.3040629623221782,,calm_controls,-0.1639540134092583,2021-02-17,2021-11-29,2021-11-29,-0.3040629623221782,199.0,0.4566302884392336,P2
P2 EDC,incumbent t+1,D_recent_2025plus,,,-0.22607587804660656,,calm_controls,0.8735590984462716,2025-02-20,2025-04-08,2025-04-08,-0.22607587804660656,34.0,0.6793319057717853,P2
P2 EDC,A: both k=1,FULL,0.3904408362164945,0.29951919318552966,-0.46098880336581427,2.7161831978021533,,,,,,,,,P2
P2 EDC,A: both k=1,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,A: both k=1,X_2020_covid,,,-0.1589397007593144,,modern_folds,0.3278577394652076,2020-02-12,2020-06-11,2020-02-28,-0.12311049065686153,84.0,0.4710139356680446,P2
P2 EDC,A: both k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,A: both k=1,E2011_eu_us,,,-0.30566353027177473,,market_factor_A0_calendar,-0.28259229983883527,2011-05-02,2011-09-22,2011-08-05,-0.19753134409408502,101.0,0.5823632624097815,P2
P2 EDC,A: both k=1,E2015_16_china,,,-0.03925920534068905,,market_factor_A0_calendar,0.023461392142935633,2015-06-01,2016-03-15,,-0.03925920534068905,200.0,0.0,P2
P2 EDC,A: both k=1,K2013_14_bull,,,-0.25745160937709566,,calm_controls,-0.1990374483139069,2013-01-02,2013-06-12,2013-03-15,-0.14214926704703756,112.0,0.7244461046962809,P2
P2 EDC,A: both k=1,A_bull_2021,,,-0.26539119565415015,,calm_controls,-0.11584716240212334,2021-02-17,2021-10-04,,-0.26539119565415015,160.0,0.48877818009125495,P2
P2 EDC,A: both k=1,D_recent_2025plus,,,-0.18942557006153737,,calm_controls,1.183540608022747,2025-02-20,2025-04-08,2025-04-04,-0.15124435264453728,34.0,0.6903287230489482,P2
P2 EDC,A: switch k=1,FULL,0.303966446348586,0.21000842988394985,-0.4979005654636385,2.74122388963839,,,,,,,,,P2
P2 EDC,A: switch k=1,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,A: switch k=1,X_2020_covid,,,-0.16449927698842337,,modern_folds,0.3729264613505676,2020-02-12,2020-06-11,2020-02-28,-0.12999104169938713,84.0,0.49764782900355903,P2
P2 EDC,A: switch k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,A: switch k=1,E2011_eu_us,,,-0.337142106608306,,market_factor_A0_calendar,-0.3133462526142209,2011-05-02,2011-09-22,2011-08-09,-0.2756196440424198,101.0,0.5109390665519562,P2
P2 EDC,A: switch k=1,E2015_16_china,,,-0.03868354952929742,,market_factor_A0_calendar,0.025259114515365555,2015-06-01,2016-03-15,,-0.03868354952929742,200.0,0.0,P2
P2 EDC,A: switch k=1,K2013_14_bull,,,-0.2628711372327118,,calm_controls,-0.19470116599824927,2013-01-02,2013-06-12,2013-03-15,-0.1414738000508866,112.0,0.932281740427146,P2
