ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr
XLK,Buy & hold,D_recent_2025plus,2025-01-02,2026-09-03,419,0.9812430735997616,-0.2565597667638485,4.5368428877060065,7.142129043354438,0.32402717353421084,1.0,0.0,0.0
XLK,trend λ5 rolling,FULL,2004-12-30,2026-09-03,5454,0.6707393405331679,-0.29171633032009003,1.5890892009553965,7.443300679744122,0.11828068729645347,0.7224055738907224,0.27759442610927765,1.8481848184818481
XLK,trend λ5 rolling,E_bear_2018q4,2018-09-04,2019-02-28,122,-1.3737445313667769,-0.11596329937747651,-1.6451958626543315,9.588441184653133,-0.15774863766295733,0.3770491803278688,0.6229508196721312,4.131147540983607
XLK,trend λ5 rolling,X_2020_covid,2020-02-03,2020-12-31,232,0.7527155983757357,-0.2917163303200895,1.4681862033895292,14.049134949634617,0.20626746102611193,0.9008620689655172,0.09913793103448276,2.1724137931034484
XLK,trend λ5 rolling,B_bear_2022,2022-01-03,2022-12-30,251,-1.2329815952056389,-0.06447530354827313,-0.7084044598037618,6.166883328557897,-0.04368647653039881,0.035856573705179286,0.9641434262948207,1.00398406374502
XLK,trend λ5 rolling,K_bull_2013_14,2013-01-02,2014-12-31,504,1.3541753876378926,-0.0594277329420394,9.406253164744971,1.4569585827118463,0.13704521279535653,0.6646825396825397,0.33531746031746035,0.5
XLK,trend λ5 rolling,A_bull_2021,2021-01-04,2021-12-31,252,1.1969662506763667,-0.0920577617328523,6.373792010976477,3.65194800453678,0.23276757015818017,0.9246031746031746,0.07539682539682535,2.0
XLK,trend λ5 rolling,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.3667267292225621,-0.22092096744712586,1.414931330589742,7.320146688629163,0.10357504894254155,0.7450199203187251,0.2549800796812749,3.5139442231075697
XLK,trend λ5 rolling,D_recent_2025plus,2025-01-02,2026-09-03,419,1.1647651638855667,-0.15923945335710055,5.605674559890272,5.913658158089424,0.3315004309268945,0.8878281622911695,0.11217183770883055,1.2028639618138424
XLK,DYN speeds (causal),FULL,2004-12-30,2026-09-03,5454,0.5739507856836681,-0.3907616641527122,0.7531097116155178,14.935089912211442,0.11247761256737387,0.8589108910891089,0.1410891089108911,8.686468646864686
XLK,DYN speeds (causal),E_bear_2018q4,2018-09-04,2019-02-28,122,-1.883597812336787,-0.25635598523288594,-2.356590926057771,15.577763083746563,-0.3671041513143487,0.8442622950819673,0.15573770491803274,28.918032786885245
XLK,DYN speeds (causal),X_2020_covid,2020-02-03,2020-12-31,232,1.0412301584738568,-0.31156294927089734,4.295911699172468,9.772620878043695,0.4198231636156502,1.0,0.0,0.0
XLK,DYN speeds (causal),B_bear_2022,2022-01-03,2022-12-30,251,-1.4524400601233582,-0.3037544811226519,-1.1919349804257795,24.358053897613267,-0.2903321649566175,0.4701195219123506,0.5298804780876494,9.035856573705178
XLK,DYN speeds (causal),K_bull_2013_14,2013-01-02,2014-12-31,504,1.6578129163386983,-0.07954545454545503,11.586692789737036,1.8080135157306416,0.20948897166463332,0.9990079365079365,0.0009920634920634885,0.5
