ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr,panel
QQQ,trend x VR SPY,X_2020_covid,2020-02-03,2020-12-31,232,,0.0,inf,0.0,0.004463155962711518,0.0,1.0,0.0,VR
QQQ,trend x VR SPY,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VR
QQQ,trend x VR SPY,K_bull_2013_14,2013-01-02,2014-12-31,504,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,trend x VR SPY,A_bull_2021,2021-01-04,2021-12-31,252,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,trend x VR SPY,C_mixed_2023_24,2023-01-03,2024-12-31,502,-0.11389267816673757,-0.08885986941235557,1.2340578991122266,3.4101117800188825,0.04208275378987958,0.11752988047808766,0.8824701195219123,2.00796812749004,VR
QQQ,trend x VR SPY,D_recent_2025plus,2025-01-02,2026-09-03,419,-1.104880540175113,-0.12659091010942225,-0.23243136948879603,9.26212273791861,-0.021528078723477395,0.06205250596658711,0.9379474940334129,1.2028639618138424,VR
QQQ,VR own alone,FULL,2005-03-16,2026-09-03,5402,-0.021464860102318146,-0.21162708356284188,0.15132553498417847,10.184978461111688,0.015412473144300609,0.07885968159940762,0.9211403184005924,0.46649389115142537,VR
QQQ,VR own alone,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0,VR
QQQ,VR own alone,X_2020_covid,2020-02-03,2020-12-31,232,,0.0,inf,0.0,0.004463155962711518,0.0,1.0,0.0,VR
QQQ,VR own alone,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VR
QQQ,VR own alone,K_bull_2013_14,2013-01-02,2014-12-31,504,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,VR own alone,A_bull_2021,2021-01-04,2021-12-31,252,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,VR own alone,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.0031007360197230476,-0.0700732984293192,2.80197896631,1.8061608958382467,0.05060824839910394,0.05776892430278884,0.9422310756972112,2.00796812749004,VR
QQQ,VR own alone,D_recent_2025plus,2025-01-02,2026-09-03,419,,0.0,inf,0.0,0.04512386237713906,0.0,1.0,0.0,VR
QQQ,VR SPY alone,FULL,2005-03-16,2026-09-03,5402,-0.19438841951563696,-0.18461468770072742,0.2455428232691411,4.306138792392155,0.010573414764727396,0.03387634209552018,0.9661236579044798,0.3731951129211403,VR
QQQ,VR SPY alone,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0,VR
QQQ,VR SPY alone,X_2020_covid,2020-02-03,2020-12-31,232,,0.0,inf,0.0,0.004463155962711518,0.0,1.0,0.0,VR
QQQ,VR SPY alone,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VR
QQQ,VR SPY alone,K_bull_2013_14,2013-01-02,2014-12-31,504,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,VR SPY alone,A_bull_2021,2021-01-04,2021-12-31,252,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,VR SPY alone,C_mixed_2023_24,2023-01-03,2024-12-31,502,-0.11389267816673757,-0.08885986941235557,1.2340578991122266,3.4101117800188825,0.04208275378987958,0.11752988047808766,0.8824701195219123,2.00796812749004,VR
QQQ,VR SPY alone,D_recent_2025plus,2025-01-02,2026-09-03,419,-1.0799737426137908,-0.16413041042685883,-0.3800373808760877,12.907609363544449,-0.04905374055893097,0.1026252983293556,0.8973747016706444,1.2028639618138424,VR
QQQ,Buy & hold,FULL,2006-07-18,2026-09-03,5065,0.742842494235045,-0.5341365461847389,1.3164693487623722,12.82361719894754,0.16881898982676424,1.0,0.0,0.0,VIX
QQQ,Buy & hold,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.5031077658821075,-0.22758581752484208,-1.304239321842696,10.343202273897912,-0.13490011119390444,1.0,0.0,0.0,VIX
QQQ,Buy & hold,X_2020_covid,2020-02-03,2020-12-31,232,1.251031718692228,-0.2856139426664913,5.577902600699242,8.762236144285088,0.48874899777148695,1.0,0.0,0.0,VIX
QQQ,Buy & hold,B_bear_2022,2022-01-03,2022-12-30,251,-1.1098435722040219,-0.3482789507357644,-1.3663017364234176,23.922004279375983,-0.32684675985639833,1.0,0.0,0.0,VIX
QQQ,Buy & hold,K_bull_2013_14,2013-01-02,2014-12-31,504,1.9348094159069578,-0.0824764821702032,13.789371261925123,2.00308400540348,0.27621269019332617,1.0,0.0,0.0,VIX
QQQ,Buy & hold,A_bull_2021,2021-01-04,2021-12-31,252,1.421798245983131,-0.10852546587664624,8.69258927487501,3.1545812219246994,0.27421478896424745,1.0,0.0,0.0,VIX
QQQ,Buy & hold,C_mixed_2023_24,2023-01-03,2024-12-31,502,1.6717559469829437,-0.13557006529382232,10.919343833881548,3.630141665088832,0.39638765006804233,1.0,0.0,0.0,VIX
QQQ,Buy & hold,D_recent_2025plus,2025-01-02,2026-09-03,419,0.8095040011540756,-0.22767673749859962,4.0136225885781736,5.571923258037321,0.2236359705028268,1.0,0.0,0.0,VIX
QQQ,trend λ5 rolling,FULL,2006-07-18,2026-09-03,5065,0.9277638553115237,-0.19456995917726616,2.7340189385932567,5.634240096994629,0.15404119129764826,0.6837117472852912,0.31628825271470884,1.691609081934847,VIX
QQQ,trend λ5 rolling,E_bear_2018q4,2018-09-04,2019-02-28,122,-1.9196320680698813,-0.1133777213188798,-2.180293138662622,9.467988531881451,-0.2064299043299752,0.30327868852459017,0.6967213114754098,2.0655737704918034,VIX
QQQ,trend λ5 rolling,X_2020_covid,2020-02-03,2020-12-31,232,1.307605767307533,-0.19456995917726638,4.132479950790214,9.081323747416608,0.3752838831283418,0.896551724137931,0.10344827586206895,2.1724137931034484,VIX
QQQ,trend λ5 rolling,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VIX
QQQ,trend λ5 rolling,K_bull_2013_14,2013-01-02,2014-12-31,504,2.1144619907500717,-0.0742130750605331,15.36656190046204,1.697237632798636,0.26080707144193904,0.8035714285714286,0.1964285714285714,2.5,VIX
QQQ,trend λ5 rolling,A_bull_2021,2021-01-04,2021-12-31,252,0.841454833195109,-0.10852546587664624,3.588766205389812,3.951789165228466,0.14182047406997533,0.8888888888888888,0.11111111111111116,3.0,VIX
